,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano,Produto das lavouras temporárias e permanentes (Código),Produto das lavouras temporárias e permanentes
1654,6,Município,40,Mil Reais,-,2301901,Barbalha (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
1655,6,Município,40,Mil Reais,-,2301901,Barbalha (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
1656,6,Município,40,Mil Reais,981,2301901,Barbalha (CE),215,Valor da produção,2019,2019,40274,Uva
1657,6,Município,40,Mil Reais,9604,2301950,Barreira (CE),215,Valor da produção,2019,2019,0,Total
1658,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40129,Abacate
1659,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
1660,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,45982,Açaí
1661,6,Município,40,Mil Reais,...,2301950,Barreira (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
1662,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
1663,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
1664,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40100,Alho
1665,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
1666,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
1667,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
1668,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40131,Azeitona
1669,6,Município,40,Mil Reais,31,2301950,Barreira (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
1670,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40104,Batata-doce
1671,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
1672,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
1673,6,Município,40,Mil Reais,...,2301950,Barreira (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
1674,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
1675,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
1676,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
1677,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
1678,6,Município,40,Mil Reais,...,2301950,Barreira (CE),215,Valor da produção,2019,2019,40330,Caju
1679,6,Município,40,Mil Reais,7,2301950,Barreira (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
1680,6,Município,40,Mil Reais,...,2301950,Barreira (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
1681,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40142,Caqui
1682,6,Município,40,Mil Reais,7419,2301950,Barreira (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
1683,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40107,Cebola
1684,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
1685,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
1686,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
1687,6,Município,40,Mil Reais,34,2301950,Barreira (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
1688,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
1689,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
1690,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
1691,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
1692,6,Município,40,Mil Reais,1297,2301950,Barreira (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
1693,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40148,Figo
1694,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
1695,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
1696,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40149,Goiaba
1697,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
1698,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
1699,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40151,Laranja
1700,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40152,Limão
1701,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
1702,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40260,Maçã
1703,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
1704,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40261,Mamão
1705,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
1706,6,Município,40,Mil Reais,182,2301950,Barreira (CE),215,Valor da produção,2019,2019,40119,Mandioca
1707,6,Município,40,Mil Reais,37,2301950,Barreira (CE),215,Valor da produção,2019,2019,40262,Manga
1708,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40263,Maracujá
1709,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40264,Marmelo
1710,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40120,Melancia
1711,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40121,Melão
1712,6,Município,40,Mil Reais,597,2301950,Barreira (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
1713,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
1714,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40266,Palmito
1715,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40267,Pera
1716,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40268,Pêssego
1717,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
1718,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
1719,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
1720,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
1721,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
1722,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40271,Tangerina
1723,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40126,Tomate
1724,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
1725,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
1726,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
1727,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
1728,6,Município,40,Mil Reais,-,2301950,Barreira (CE),215,Valor da produção,2019,2019,40274,Uva
1729,6,Município,40,Mil Reais,6272,2302008,Barro (CE),215,Valor da produção,2019,2019,0,Total
1730,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40129,Abacate
1731,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
1732,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,45982,Açaí
1733,6,Município,40,Mil Reais,...,2302008,Barro (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
1734,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
1735,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
1736,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40100,Alho
1737,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
1738,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
1739,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
1740,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40131,Azeitona
1741,6,Município,40,Mil Reais,1390,2302008,Barro (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
1742,6,Município,40,Mil Reais,50,2302008,Barro (CE),215,Valor da produção,2019,2019,40104,Batata-doce
1743,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
1744,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
1745,6,Município,40,Mil Reais,...,2302008,Barro (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
1746,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
1747,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
1748,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
1749,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
1750,6,Município,40,Mil Reais,...,2302008,Barro (CE),215,Valor da produção,2019,2019,40330,Caju
1751,6,Município,40,Mil Reais,28,2302008,Barro (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
1752,6,Município,40,Mil Reais,...,2302008,Barro (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
1753,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40142,Caqui
1754,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
1755,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40107,Cebola
1756,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
1757,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
1758,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
1759,6,Município,40,Mil Reais,11,2302008,Barro (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
1760,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
1761,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
1762,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
1763,6,Município,40,Mil Reais,244,2302008,Barro (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
1764,6,Município,40,Mil Reais,634,2302008,Barro (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
1765,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40148,Figo
1766,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
1767,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
1768,6,Município,40,Mil Reais,37,2302008,Barro (CE),215,Valor da produção,2019,2019,40149,Goiaba
1769,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
1770,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
1771,6,Município,40,Mil Reais,16,2302008,Barro (CE),215,Valor da produção,2019,2019,40151,Laranja
1772,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40152,Limão
1773,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
1774,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40260,Maçã
1775,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
1776,6,Município,40,Mil Reais,194,2302008,Barro (CE),215,Valor da produção,2019,2019,40261,Mamão
1777,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
1778,6,Município,40,Mil Reais,99,2302008,Barro (CE),215,Valor da produção,2019,2019,40119,Mandioca
1779,6,Município,40,Mil Reais,23,2302008,Barro (CE),215,Valor da produção,2019,2019,40262,Manga
1780,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40263,Maracujá
1781,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40264,Marmelo
1782,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40120,Melancia
1783,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40121,Melão
1784,6,Município,40,Mil Reais,1480,2302008,Barro (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
1785,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
1786,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40266,Palmito
1787,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40267,Pera
1788,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40268,Pêssego
1789,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
1790,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
1791,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
1792,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
1793,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
1794,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40271,Tangerina
1795,6,Município,40,Mil Reais,1809,2302008,Barro (CE),215,Valor da produção,2019,2019,40126,Tomate
1796,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
1797,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
1798,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
1799,6,Município,40,Mil Reais,-,2302008,Barro (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
1800,6,Município,40,Mil Reais,257,2302008,Barro (CE),215,Valor da produção,2019,2019,40274,Uva
1801,6,Município,40,Mil Reais,1503,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,0,Total
1802,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40129,Abacate
1803,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
1804,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,45982,Açaí
1805,6,Município,40,Mil Reais,...,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
1806,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
1807,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
1808,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40100,Alho
1809,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
1810,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
1811,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
1812,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40131,Azeitona
1813,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
1814,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40104,Batata-doce
1815,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
1816,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
1817,6,Município,40,Mil Reais,...,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
1818,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
1819,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
1820,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
1821,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
1822,6,Município,40,Mil Reais,...,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40330,Caju
1823,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
1824,6,Município,40,Mil Reais,...,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
1825,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40142,Caqui
1826,6,Município,40,Mil Reais,162,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
1827,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40107,Cebola
1828,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
1829,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
1830,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
1831,6,Município,40,Mil Reais,203,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
1832,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
1833,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
1834,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
1835,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
1836,6,Município,40,Mil Reais,83,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
1837,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40148,Figo
1838,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
1839,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
1840,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40149,Goiaba
1841,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
1842,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
1843,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40151,Laranja
1844,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40152,Limão
1845,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
1846,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40260,Maçã
1847,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
1848,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40261,Mamão
1849,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
1850,6,Município,40,Mil Reais,959,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40119,Mandioca
1851,6,Município,40,Mil Reais,10,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40262,Manga
1852,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40263,Maracujá
1853,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40264,Marmelo
1854,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40120,Melancia
1855,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40121,Melão
1856,6,Município,40,Mil Reais,86,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
1857,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
1858,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40266,Palmito
1859,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40267,Pera
1860,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40268,Pêssego
1861,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
1862,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
1863,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
1864,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
1865,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
1866,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40271,Tangerina
1867,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40126,Tomate
1868,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
1869,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
1870,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
1871,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
1872,6,Município,40,Mil Reais,-,2302057,Barroquinha (CE),215,Valor da produção,2019,2019,40274,Uva
1873,6,Município,40,Mil Reais,9202,2302107,Baturité (CE),215,Valor da produção,2019,2019,0,Total
1874,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40129,Abacate
1875,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
1876,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,45982,Açaí
1877,6,Município,40,Mil Reais,...,2302107,Baturité (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
1878,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
1879,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
1880,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40100,Alho
1881,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
1882,6,Município,40,Mil Reais,135,2302107,Baturité (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
1883,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
1884,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40131,Azeitona
1885,6,Município,40,Mil Reais,2431,2302107,Baturité (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
1886,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40104,Batata-doce
1887,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
1888,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
1889,6,Município,40,Mil Reais,...,2302107,Baturité (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
1890,6,Município,40,Mil Reais,-,2302107,Baturité (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
1891,6,Município,40,Mil Reais,28,2302107,Baturité (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
