iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
DZA,Africa,Algeria,2020-06-01,9513.0,119.0,144.286,661.0,8.0,7.429,216.939,2.714,3.29,15.074,0.182,0.169,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-02,9626.0,113.0,132.714,667.0,6.0,7.143,219.516,2.577,3.026,15.211,0.137,0.163,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-03,9733.0,107.0,125.143,673.0,6.0,7.143,221.956,2.44,2.854,15.347,0.137,0.163,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-04,9831.0,98.0,119.143,681.0,8.0,7.286,224.191,2.235,2.717,15.53,0.182,0.166,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-05,9935.0,104.0,114.429,690.0,9.0,7.429,226.562,2.372,2.609,15.735,0.205,0.169,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-06,10050.0,115.0,111.857,698.0,8.0,7.429,229.185,2.623,2.551,15.918,0.182,0.169,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-07,10154.0,104.0,108.571,707.0,9.0,7.714,231.557,2.372,2.476,16.123,0.205,0.176,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-08,10265.0,111.0,107.429,715.0,8.0,7.714,234.088,2.531,2.45,16.305,0.182,0.176,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-09,10382.0,117.0,108.0,724.0,9.0,8.143,236.756,2.668,2.463,16.51,0.205,0.186,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-10,10484.0,102.0,107.286,732.0,8.0,8.429,239.082,2.326,2.447,16.693,0.182,0.192,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-11,10589.0,105.0,108.286,741.0,9.0,8.571,241.477,2.394,2.469,16.898,0.205,0.195,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-12,10698.0,109.0,109.0,751.0,10.0,8.714,243.962,2.486,2.486,17.126,0.228,0.199,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-13,10810.0,112.0,108.571,760.0,9.0,8.857,246.516,2.554,2.476,17.331,0.205,0.202,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-14,10919.0,109.0,109.286,767.0,7.0,8.571,249.002,2.486,2.492,17.491,0.16,0.195,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-15,11031.0,112.0,109.429,777.0,10.0,8.857,251.556,2.554,2.495,17.719,0.228,0.202,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-16,11147.0,116.0,109.286,788.0,11.0,9.143,254.201,2.645,2.492,17.97,0.251,0.208,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-17,11268.0,121.0,112.0,799.0,11.0,9.571,256.961,2.759,2.554,18.221,0.251,0.218,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-18,11385.0,117.0,113.714,811.0,12.0,10.0,259.629,2.668,2.593,18.494,0.274,0.228,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-19,11504.0,119.0,115.143,825.0,14.0,10.571,262.343,2.714,2.626,18.814,0.319,0.241,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-20,11631.0,127.0,117.286,837.0,12.0,11.0,265.239,2.896,2.675,19.087,0.274,0.251,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-21,11771.0,140.0,121.714,845.0,8.0,11.143,268.431,3.193,2.776,19.27,0.182,0.254,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-22,11920.0,149.0,127.0,852.0,7.0,10.714,271.829,3.398,2.896,19.429,0.16,0.244,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-23,12076.0,156.0,132.714,861.0,9.0,10.429,275.387,3.557,3.026,19.635,0.205,0.238,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-24,12248.0,172.0,140.0,869.0,8.0,10.0,279.309,3.922,3.193,19.817,0.182,0.228,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-25,12445.0,197.0,151.429,878.0,9.0,9.571,283.802,4.492,3.453,20.022,0.205,0.218,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-26,12685.0,240.0,168.714,885.0,7.0,8.571,289.275,5.473,3.847,20.182,0.16,0.195,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-27,12968.0,283.0,191.0,892.0,7.0,7.857,295.728,6.454,4.356,20.342,0.16,0.179,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-28,13273.0,305.0,214.571,897.0,5.0,7.429,302.684,6.955,4.893,20.456,0.114,0.169,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-29,13571.0,298.0,235.857,905.0,8.0,7.571,309.48,6.796,5.379,20.638,0.182,0.173,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-06-30,13907.0,336.0,261.571,912.0,7.0,7.286,317.142,7.662,5.965,20.798,0.16,0.166,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-01,14272.0,365.0,289.143,920.0,8.0,7.286,325.465,8.324,6.594,20.98,0.182,0.166,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-02,14657.0,385.0,316.0,928.0,8.0,7.143,334.245,8.78,7.206,21.163,0.182,0.163,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-03,15070.0,413.0,340.714,937.0,9.0,7.429,343.663,9.418,7.77,21.368,0.205,0.169,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-04,15500.0,430.0,361.714,946.0,9.0,7.714,353.469,9.806,8.249,21.573,0.205,0.176,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-05,15941.0,441.0,381.143,952.0,6.0,7.857,363.526,10.057,8.692,21.71,0.137,0.179,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-06,16404.0,463.0,404.714,959.0,7.0,7.714,374.085,10.558,9.229,21.869,0.16,0.176,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-07,16879.0,475.0,424.571,968.0,9.0,8.0,384.917,10.832,9.682,22.075,0.205,0.182,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-08,17348.0,469.0,439.429,978.0,10.0,8.286,395.612,10.695,10.021,22.303,0.228,0.189,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-09,17808.0,460.0,450.143,988.0,10.0,8.571,406.102,10.49,10.265,22.531,0.228,0.195,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-10,18242.0,434.0,453.143,996.0,8.0,8.429,415.999,9.897,10.334,22.713,0.182,0.192,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-11,18712.0,470.0,458.857,1004.0,8.0,8.286,426.717,10.718,10.464,22.896,0.182,0.189,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-12,19195.0,483.0,464.857,1011.0,7.0,8.429,437.732,11.015,10.601,23.055,0.16,0.192,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-13,19689.0,494.0,469.286,1018.0,7.0,8.429,448.997,11.265,10.702,23.215,0.16,0.192,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-14,20216.0,527.0,476.714,1028.0,10.0,8.571,461.015,12.018,10.871,23.443,0.228,0.195,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-15,20770.0,554.0,488.857,1040.0,12.0,8.857,473.649,12.634,11.148,23.717,0.274,0.202,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-16,21355.0,585.0,506.714,1052.0,12.0,9.143,486.99,13.341,11.555,23.99,0.274,0.208,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-17,21948.0,593.0,529.429,1057.0,5.0,8.714,500.513,13.523,12.073,24.104,0.114,0.199,1.2,62.0,1.414,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-18,22549.0,601.0,548.143,1068.0,11.0,9.143,514.218,13.705,12.5,24.355,0.251,0.208,1.18,67.0,1.528,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-19,23084.0,535.0,555.571,1078.0,10.0,9.571,526.418,12.2,12.67,24.583,0.228,0.218,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-20,23691.0,607.0,571.714,1087.0,9.0,9.857,540.261,13.842,13.038,24.788,0.205,0.225,1.15,64.0,1.459,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-21,24278.0,587.0,580.286,1100.0,13.0,10.286,553.647,13.386,13.233,25.085,0.296,0.235,1.14,56.0,1.277,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-22,24872.0,594.0,586.0,1111.0,11.0,10.143,567.193,13.546,13.363,25.336,0.251,0.231,1.13,51.0,1.163,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-23,25484.0,612.0,589.857,1124.0,13.0,10.286,581.149,13.956,13.451,25.632,0.296,0.235,1.12,66.0,1.505,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-24,26159.0,675.0,601.571,1136.0,12.0,11.286,596.542,15.393,13.719,25.906,0.274,0.257,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-25,26764.0,605.0,602.143,1146.0,10.0,11.143,610.339,13.797,13.732,26.134,0.228,0.254,1.09,63.0,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-26,27357.0,593.0,610.429,1155.0,9.0,11.0,623.862,13.523,13.921,26.339,0.205,0.251,1.08,64.0,1.459,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-27,27973.0,616.0,611.714,1163.0,8.0,10.857,637.91,14.048,13.95,26.522,0.182,0.248,1.06,58.0,1.323,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-28,28615.0,642.0,619.571,1174.0,11.0,10.571,652.55,14.64,14.129,26.772,0.251,0.241,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-29,29229.0,614.0,622.429,1186.0,12.0,10.714,666.552,14.002,14.194,27.046,0.274,0.244,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-30,29831.0,602.0,621.0,1200.0,14.0,10.857,680.28,13.728,14.162,27.365,0.319,0.248,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-07-31,30394.0,563.0,605.0,1210.0,10.0,10.571,693.119,12.839,13.797,27.593,0.228,0.241,0.97,65.0,1.482,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-01,30950.0,556.0,598.0,1223.0,13.0,11.0,705.798,12.679,13.637,27.89,0.296,0.251,0.96,64.0,1.459,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-02,31465.0,515.0,586.857,1231.0,8.0,10.857,717.543,11.744,13.383,28.072,0.182,0.248,0.95,54.0,1.231,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-03,31972.0,507.0,571.286,1239.0,8.0,10.857,729.105,11.562,13.028,28.255,0.182,0.248,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-04,32504.0,532.0,555.571,1248.0,9.0,10.571,741.237,12.132,12.67,28.46,0.205,0.241,0.95,54.0,1.231,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-05,33055.0,551.0,546.571,1261.0,13.0,10.714,753.802,12.565,12.464,28.756,0.296,0.244,0.95,55.0,1.254,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-06,33626.0,571.0,542.143,1273.0,12.0,10.429,766.823,13.021,12.363,29.03,0.274,0.238,0.95,63.0,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-07,34155.0,529.0,537.286,1282.0,9.0,10.286,778.887,12.064,12.253,29.235,0.205,0.235,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-08,34693.0,538.0,534.714,1293.0,11.0,10.0,791.156,12.269,12.194,29.486,0.251,0.228,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-09,35160.0,467.0,527.857,1302.0,9.0,10.143,801.805,10.65,12.038,29.691,0.205,0.231,0.94,57.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-10,35712.0,552.0,534.286,1312.0,10.0,10.429,814.393,12.588,12.184,29.919,0.228,0.238,0.94,47.0,1.072,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-11,36204.0,492.0,528.571,1322.0,10.0,10.571,825.613,11.22,12.054,30.148,0.228,0.241,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-12,36699.0,495.0,520.571,1333.0,11.0,10.286,836.901,11.288,11.871,30.398,0.251,0.235,0.92,53.0,1.209,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-13,37187.0,488.0,508.714,1341.0,8.0,9.714,848.03,11.129,11.601,30.581,0.182,0.222,0.91,44.0,1.003,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-14,37664.0,477.0,501.286,1351.0,10.0,9.857,858.908,10.878,11.432,30.809,0.228,0.225,0.91,46.0,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-15,38133.0,469.0,491.429,1360.0,9.0,9.571,869.603,10.695,11.207,31.014,0.205,0.218,0.9,37.0,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-16,38583.0,450.0,489.0,1370.0,10.0,9.714,879.865,10.262,11.151,31.242,0.228,0.222,0.89,40.0,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-08-17,39025.0,442.0,473.286,1379.0,9.0,9.571,889.945,10.08,10.793,31.447,0.205,0.218,0.88,40.0,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,68.52,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
